YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2025,01,JAN,2025-01-02,LFBO,Toulouse-Blagnac,France,89,82,171,86,80,166
2025,01,JAN,2025-01-02,LFBP,Pau-Pyrénées,France,5,5,10,,,
2025,01,JAN,2025-01-02,LFBT,Tarbes-Lourdes Pyrénées,France,6,4,10,,,
2025,01,JAN,2025-01-02,LFBZ,Biarritz-Bayonne-Anglet,France,13,13,26,,,
2025,01,JAN,2025-01-02,LFCR,Rodez-Marcillac,France,2,2,4,,,
2025,01,JAN,2025-01-02,LFGJ,Dôle-Tavaux,France,2,2,4,,,
2025,01,JAN,2025-01-02,LFJL,Metz-Nancy-Lorraine,France,1,1,2,,,
2025,01,JAN,2025-01-02,LFKB,Bastia-Poretta,France,21,21,42,,,
2025,01,JAN,2025-01-02,LFKC,Calvi-Sainte-Catherine,France,3,4,7,,,
2025,01,JAN,2025-01-02,LFKF,Figari-Sud Corse,France,6,7,13,,,
2025,01,JAN,2025-01-02,LFKJ,Ajaccio-Napoléon-Bonaparte,France,17,17,34,,,
2025,01,JAN,2025-01-02,LFLB,Chambéry-Aix-les-Bains,France,19,19,38,,,
2025,01,JAN,2025-01-02,LFLC,Clermont-Ferrand-Auvergne,France,3,4,7,,,
2025,01,JAN,2025-01-02,LFLI,Annemasse,France,3,2,5,,,
2025,01,JAN,2025-01-02,LFLL,Lyon-Saint-Exupéry,France,124,127,251,124,127,251
2025,01,JAN,2025-01-02,LFLP,Annecy-Meythet,France,7,6,13,,,
2025,01,JAN,2025-01-02,LFLS,Grenoble-Isère,France,10,12,22,,,
2025,01,JAN,2025-01-02,LFLX,Châteauroux-Déols,France,2,0,2,,,
2025,01,JAN,2025-01-02,LFLY,Lyon-Bron,France,6,6,12,,,
2025,01,JAN,2025-01-02,LFMD,Cannes-Mandelieu,France,16,12,28,,,
2025,01,JAN,2025-01-02,LFMK,Carcassonne-Salvaza,France,1,1,2,,,
2025,01,JAN,2025-01-02,LFML,Marseille-Provence,France,112,107,219,112,107,219
2025,01,JAN,2025-01-02,LFMN,Nice-Côte d’Azur,France,151,151,302,150,150,300
2025,01,JAN,2025-01-02,LFMP,Perpignan-Rivesaltes,France,6,6,12,,,
2025,01,JAN,2025-01-02,LFMT,Montpellier-Méditerranée,France,28,26,54,,,
2025,01,JAN,2025-01-02,LFMU,Béziers-Vias,France,4,4,8,,,
2025,01,JAN,2025-01-02,LFMV,Avignon-Caumont,France,7,6,13,,,
2025,01,JAN,2025-01-02,LFOB,Beauvais-Tillé,France,65,65,130,,,
2025,01,JAN,2025-01-02,LFOH,Le Havre-Octeville,France,2,1,3,,,
2025,01,JAN,2025-01-02,LFOP,Rouen,France,4,3,7,,,
2025,01,JAN,2025-01-02,LFOT,Tours-Val de Loire,France,4,4,8,,,
2025,01,JAN,2025-01-02,LFPB,Paris-Le Bourget,France,69,68,137,,,
2025,01,JAN,2025-01-02,LFPG,Paris-Charles-de-Gaulle,France,692,687,1379,690,687,1377
2025,01,JAN,2025-01-02,LFPN,Toussus-le-Noble,France,9,13,22,,,
2025,01,JAN,2025-01-02,LFPO,Paris-Orly,France,277,272,549,276,272,548
2025,01,JAN,2025-01-02,LFQQ,Lille-Lesquin,France,19,16,35,,,
2025,01,JAN,2025-01-02,LFRB,Brest-Bretagne,France,14,14,28,,,
2025,01,JAN,2025-01-02,LFRD,Dinard-Pleurtuit-Saint-Malo,France,1,1,2,,,
2025,01,JAN,2025-01-02,LFRG,Deauville-Normandie,France,1,1,2,,,
2025,01,JAN,2025-01-02,LFRH,Lorient-Lann Bihoué,France,1,0,1,,,
2025,01,JAN,2025-01-02,LFRK,Caen-Carpiquet,France,7,6,13,,,
2025,01,JAN,2025-01-02,LFRM,Le Mans,France,1,1,2,,,
2025,01,JAN,2025-01-02,LFRN,Rennes-Saint-Jacques,France,11,13,24,,,
2025,01,JAN,2025-01-02,LFRS,Nantes-Atlantique,France,65,66,131,,,
2025,01,JAN,2025-01-02,LFSB,Bâle-Mulhouse,France,91,97,188,91,97,188
2025,01,JAN,2025-01-02,LFSL,Brive-Souillac,France,3,3,6,,,
2025,01,JAN,2025-01-02,LFST,Strasbourg-Entzheim,France,23,24,47,,,
2025,01,JAN,2025-01-02,LFTH,Hyères-Le Palyvestre,France,9,8,17,,,
2025,01,JAN,2025-01-02,LFTW,Nîmes-Garons,France,2,3,5,,,
2025,01,JAN,2025-01-02,UGTB,Tbilisi,Georgia,58,55,113,,,
2025,01,JAN,2025-01-02,EDDB,Berlin - Brandenburg,Germany,238,242,480,238,241,479
2025,01,JAN,2025-01-02,EDDC,Dresden,Germany,8,5,13,7,5,12
2025,01,JAN,2025-01-02,EDDE,Erfurt,Germany,2,3,5,2,3,5
2025,01,JAN,2025-01-02,EDDF,Frankfurt,Germany,495,488,983,495,488,983
2025,01,JAN,2025-01-02,EDDG,Muenster-Osnabrueck,Germany,11,11,22,13,15,28
2025,01,JAN,2025-01-02,EDDH,Hamburg,Germany,144,145,289,141,141,282
2025,01,JAN,2025-01-02,EDDK,Cologne-Bonn,Germany,139,130,269,142,131,273
2025,01,JAN,2025-01-02,EDDL,Dusseldorf,Germany,174,169,343,174,169,343
2025,01,JAN,2025-01-02,EDDM,Munich,Germany,384,373,757,384,372,756
2025,01,JAN,2025-01-02,EDDN,Nuremberg,Germany,44,41,85,45,41,86
2025,01,JAN,2025-01-02,EDDP,Leipzig-Halle,Germany,111,85,196,107,85,192
2025,01,JAN,2025-01-02,EDDR,Saarbruecken,Germany,1,0,1,,,
2025,01,JAN,2025-01-02,EDDS,Stuttgart,Germany,94,95,189,95,95,190
2025,01,JAN,2025-01-02,EDDV,Hanover,Germany,52,49,101,52,49,101
2025,01,JAN,2025-01-02,EDDW,Bremen,Germany,25,25,50,29,28,57
2025,01,JAN,2025-01-02,LGAV,Athens,Greece,325,319,644,324,318,642
2025,01,JAN,2025-01-02,LGIR,Heraklion,Greece,22,22,44,,,
2025,01,JAN,2025-01-02,LGKF,Kefallinia,Greece,2,2,4,,,
2025,01,JAN,2025-01-02,LGKO,Kos,Greece,6,6,12,,,
2025,01,JAN,2025-01-02,LGKR,Corfu,Greece,4,5,9,,,
2025,01,JAN,2025-01-02,LGMK,Mikonos,Greece,3,3,6,,,
2025,01,JAN,2025-01-02,LGPZ,Aktion,Greece,2,1,3,,,
2025,01,JAN,2025-01-02,LGRP,Rodos,Greece,4,5,9,,,
2025,01,JAN,2025-01-02,LGSA,Khania - Souda,Greece,18,13,31,,,
2025,01,JAN,2025-01-02,LGSR,Santorini,Greece,11,11,22,,,
2025,01,JAN,2025-01-02,LGTS,Thessaloniki,Greece,72,73,145,,,
2025,01,JAN,2025-01-02,LGZA,Zakinthos,Greece,1,1,2,,,
2025,01,JAN,2025-01-02,LHBP,Budapest - Ferihegy,Hungary,184,186,370,183,186,369
2025,01,JAN,2025-01-02,BIKF,Keflavik,Iceland,79,75,154,78,73,151
2025,01,JAN,2025-01-02,EICK,Cork,Ireland,32,30,62,34,31,65
2025,01,JAN,2025-01-02,EIDL,Donegal,Ireland,2,1,3,,,
2025,01,JAN,2025-01-02,EIDW,Dublin,Ireland,263,270,533,262,269,531
2025,01,JAN,2025-01-02,EIKN,Connaught,Ireland,8,8,16,,,
2025,01,JAN,2025-01-02,EIKY,Kerry - Farranfore,Ireland,5,5,10,,,
2025,01,JAN,2025-01-02,EINN,Shannon,Ireland,26,23,49,,,
2025,01,JAN,2025-01-02,EISG,Sligo,Ireland,1,1,2,,,
2025,01,JAN,2025-01-02,EIWF,Waterford,Ireland,0,1,1,,,
2025,01,JAN,2025-01-02,LLBG,Tel Aviv - Ben Gurion International,Israel,184,178,362,,,
2025,01,JAN,2025-01-02,LIBR,Brindisi,Italy,29,27,56,,,
2025,01,JAN,2025-01-02,LICC,Catania,Italy,109,108,217,106,104,210
2025,01,JAN,2025-01-02,LICJ,Palermo Falcone-Borsellino,Italy,78,78,156,,,
2025,01,JAN,2025-01-02,LIMC,Milan - Malpensa,Italy,289,285,574,289,284,573
2025,01,JAN,2025-01-02,LIME,Bergamo,Italy,146,145,291,146,145,291
2025,01,JAN,2025-01-02,LIMF,Torino Caselle,Italy,53,52,105,53,52,105
2025,01,JAN,2025-01-02,LIML,Milan - Linate,Italy,156,154,310,156,154,310
2025,01,JAN,2025-01-02,LIPE,Bologna,Italy,104,104,208,102,103,205
2025,01,JAN,2025-01-02,LIPH,Treviso,Italy,24,23,47,,,
2025,01,JAN,2025-01-02,LIPZ,Venice,Italy,113,114,227,113,114,227
2025,01,JAN,2025-01-02,LIRA,Rome - Ciampino,Italy,53,52,105,49,48,97
2025,01,JAN,2025-01-02,LIRF,Rome - Fiumicino,Italy,418,407,825,418,407,825
2025,01,JAN,2025-01-02,LIRN,Naples,Italy,89,90,179,86,88,174
2025,01,JAN,2025-01-02,LIRP,Pisa San Giusto,Italy,46,47,93,,,
2025,01,JAN,2025-01-02,EVRA,Riga,Latvia,91,91,182,91,90,181
2025,01,JAN,2025-01-02,EYKA,Kaunas,Lithuania,18,17,35,,,
2025,01,JAN,2025-01-02,EYPA,Palanga,Lithuania,6,6,12,,,
2025,01,JAN,2025-01-02,EYSA,Siauliai,Lithuania,3,3,6,,,
2025,01,JAN,2025-01-02,EYVI,Vilnius,Lithuania,47,47,94,,,
2025,01,JAN,2025-01-02,ELLX,Luxembourg,Luxembourg,87,89,176,87,89,176
2025,01,JAN,2025-01-02,LMML,Malta,Malta,90,93,183,91,93,184
2025,01,JAN,2025-01-02,LUKK,Chișinău,Moldova,42,43,85,,,
2025,01,JAN,2025-01-02,LYPG,Podgorica,Montenegro,21,19,40,,,
2025,01,JAN,2025-01-02,GMAD,Al Massira,Morocco,38,39,77,,,
2025,01,JAN,2025-01-02,GMFF,Saïss,Morocco,16,18,34,,,
2025,01,JAN,2025-01-02,GMME,Rabat-Salé,Morocco,25,24,49,,,
2025,01,JAN,2025-01-02,GMMN,Mohammed V International,Morocco,124,129,253,113,125,238
2025,01,JAN,2025-01-02,GMMX,Menara,Morocco,121,107,228,117,105,222
2025,01,JAN,2025-01-02,GMTT,Ibn Batouta,Morocco,29,28,57,,,
2025,01,JAN,2025-01-02,EHAM,Amsterdam - Schiphol,Netherlands,639,637,1276,638,636,1274
2025,01,JAN,2025-01-02,EHBK,Maastricht-Aachen,Netherlands,4,2,6,,,
2025,01,JAN,2025-01-02,EHGG,Groningen,Netherlands,7,7,14,,,
2025,01,JAN,2025-01-02,EHLE,Lelystad,Netherlands,2,2,4,,,
2025,01,JAN,2025-01-02,EHRD,Rotterdam,Netherlands,28,29,57,,,
2025,01,JAN,2025-01-02,ENAL,Alesund,Norway,10,11,21,,,
2025,01,JAN,2025-01-02,ENAN,Andenes,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENAT,Alta,Norway,14,12,26,,,
2025,01,JAN,2025-01-02,ENBL,Forde Bringeland,Norway,5,5,10,,,
2025,01,JAN,2025-01-02,ENBN,Bronnoysund Bronnoy,Norway,5,6,11,,,
2025,01,JAN,2025-01-02,ENBO,Bodø,Norway,44,44,88,,,
2025,01,JAN,2025-01-02,ENBR,Bergen,Norway,94,91,185,93,91,184
2025,01,JAN,2025-01-02,ENBS,Batsfjord,Norway,3,3,6,,,
2025,01,JAN,2025-01-02,ENBV,Berlevåg,Norway,3,3,6,,,
2025,01,JAN,2025-01-02,ENCN,Kristiansand Kjevik,Norway,12,13,25,,,
2025,01,JAN,2025-01-02,ENDU,Bardufoss,Norway,5,5,10,,,
2025,01,JAN,2025-01-02,ENEV,Harstad - Narvik Evenes,Norway,11,11,22,,,
2025,01,JAN,2025-01-02,ENFL,Florø,Norway,10,10,20,,,
2025,01,JAN,2025-01-02,ENGM,Oslo - Gardermoen,Norway,275,273,548,275,272,547
2025,01,JAN,2025-01-02,ENHD,Haugesund,Norway,8,8,16,,,
2025,01,JAN,2025-01-02,ENHF,Hammerfest,Norway,18,18,36,,,
2025,01,JAN,2025-01-02,ENHV,Honningsvåg Valan,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENKB,Kristiansund Kvernberget,Norway,6,6,12,,,
2025,01,JAN,2025-01-02,ENKR,Kirkenes Høybuktmoen,Norway,12,12,24,,,
2025,01,JAN,2025-01-02,ENLK,Leknes,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENMH,Mehamn,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENML,Molde Årø,Norway,6,5,11,,,
2025,01,JAN,2025-01-02,ENMS,Mosjøen Kjærstad,Norway,6,6,12,,,
2025,01,JAN,2025-01-02,ENNA,Lakselv Banak,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENNM,Namsos Høknesøra,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENOV,Orsta¿Volda Hovden,Norway,10,10,20,,,
2025,01,JAN,2025-01-02,ENRA,Mo i Rana Røssvoll,Norway,5,6,11,,,
2025,01,JAN,2025-01-02,ENRM,Rorvik Ryum,Norway,3,3,6,,,
2025,01,JAN,2025-01-02,ENRO,Roros,Norway,3,3,6,,,
2025,01,JAN,2025-01-02,ENRS,Rost,Norway,0,0,0,,,
2025,01,JAN,2025-01-02,ENSB,Svalbard Longyear,Norway,2,2,4,,,
2025,01,JAN,2025-01-02,ENSD,Sandane  Anda,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENSG,Sogndal Haukåsen,Norway,8,8,16,,,
2025,01,JAN,2025-01-02,ENSH,Svolvær Helle,Norway,4,4,8,,,
2025,01,JAN,2025-01-02,ENSK,Stokmarknes Skagen,Norway,8,7,15,,,
2025,01,JAN,2025-01-02,ENSR,Sorkjosen,Norway,3,3,6,,,
2025,01,JAN,2025-01-02,ENSS,Vardø Svartnes,Norway,2,2,4,,,
2025,01,JAN,2025-01-02,ENST,Sandnessjøen Stokka,Norway,5,5,10,,,
2025,01,JAN,2025-01-02,ENTC,Tromsø,Norway,72,72,144,,,
2025,01,JAN,2025-01-02,ENVA,Trondheim,Norway,56,54,110,55,54,109
2025,01,JAN,2025-01-02,ENVD,Vadsø,Norway,8,7,15,,,
2025,01,JAN,2025-01-02,ENVR,Værøy,Norway,0,0,0,,,
2025,01,JAN,2025-01-02,ENZV,Stavanger,Norway,63,65,128,63,65,128
2025,01,JAN,2025-01-02,EPBY,Bydgoszcz,Poland,4,4,8,,,
2025,01,JAN,2025-01-02,EPGD,Gdansk,Poland,63,61,124,,,
2025,01,JAN,2025-01-02,EPKK,Krakow - Balice,Poland,112,111,223,,,
2025,01,JAN,2025-01-02,EPKT,Katowice - Pyrzowice,Poland,43,43,86,,,
2025,01,JAN,2025-01-02,EPLB,Lublin,Poland,3,3,6,,,
2025,01,JAN,2025-01-02,EPLL,Lodz - Lublinek,Poland,4,3,7,,,
2025,01,JAN,2025-01-02,EPMO,Warszawa - Modlin,Poland,15,14,29,,,
2025,01,JAN,2025-01-02,EPPO,Poznan - Lawica,Poland,38,40,78,,,
2025,01,JAN,2025-01-02,EPRZ,Rzeszow - Jasionka,Poland,11,11,22,,,
2025,01,JAN,2025-01-02,EPSC,Szczecin - Goleniów,Poland,9,10,19,,,
2025,01,JAN,2025-01-02,EPWA,Warszawa - Chopina,Poland,255,241,496,254,240,494
2025,01,JAN,2025-01-02,EPWR,Wroclaw - Strachowice,Poland,43,41,84,,,
2025,01,JAN,2025-01-02,EPZG,Zielona Gora - Babimost,Poland,1,1,2,,,
2025,01,JAN,2025-01-02,LPAZ,Santa Maria,Portugal,3,3,6,,,
2025,01,JAN,2025-01-02,LPCS,Cascais,Portugal,5,4,9,,,
2025,01,JAN,2025-01-02,LPFL,Flores,Portugal,2,2,4,,,
2025,01,JAN,2025-01-02,LPFR,Faro,Portugal,66,65,131,66,65,131
2025,01,JAN,2025-01-02,LPHR,Horta,Portugal,4,4,8,,,
2025,01,JAN,2025-01-02,LPMA,Madeira,Portugal,55,56,111,,,
2025,01,JAN,2025-01-02,LPMT,Montijo,Portugal,1,0,1,,,
2025,01,JAN,2025-01-02,LPPD,Ponta Delgada,Portugal,30,30,60,,,
2025,01,JAN,2025-01-02,LPPR,Porto,Portugal,148,147,295,148,147,295
2025,01,JAN,2025-01-02,LPPS,Porto Santo,Portugal,4,4,8,,,
2025,01,JAN,2025-01-02,LPPT,Lisbon,Portugal,313,315,628,312,313,625
2025,01,JAN,2025-01-02,LWSK,Skopje,Republic of North Macedonia,27,24,51,,,
2025,01,JAN,2025-01-02,LRBS,Bucharest - Băneasa,Romania,3,4,7,,,
2025,01,JAN,2025-01-02,LROP,Bucharest - Otopeni,Romania,158,153,311,159,153,312
2025,01,JAN,2025-01-02,LYBE,Belgrade - Nikola Tesla,Serbia,112,123,235,,,
2025,01,JAN,2025-01-02,LZIB,Bratislava,Slovakia,22,24,46,22,24,46
2025,01,JAN,2025-01-02,LJLJ,Ljubljana,Slovenia,18,20,38,18,20,38
2025,01,JAN,2025-01-02,LJPZ,Portorož,Slovenia,1,0,1,,,
2025,01,JAN,2025-01-02,GCFV,Fuerteventura,Spain,83,83,166,83,82,165
2025,01,JAN,2025-01-02,GCGM,La Gomera,Spain,4,4,8,,,
2025,01,JAN,2025-01-02,GCHI,Hierro,Spain,8,8,16,,,
2025,01,JAN,2025-01-02,GCLA,La Palma,Spain,32,32,64,,,
2025,01,JAN,2025-01-02,GCLP,Gran Canaria,Spain,222,221,443,216,210,426
2025,01,JAN,2025-01-02,GCRR,Lanzarote,Spain,114,115,229,113,113,226
2025,01,JAN,2025-01-02,GCTS,Tenerife Sur - Reina Sofia,Spain,149,156,305,147,134,281
2025,01,JAN,2025-01-02,GCXO,Tenerife North,Spain,108,110,218,106,106,212
2025,01,JAN,2025-01-02,GEML,Melilla,Spain,16,16,32,,,
2025,01,JAN,2025-01-02,LEAB,Albacete,Spain,1,0,1,,,
2025,01,JAN,2025-01-02,LEAL,Alicante,Spain,147,149,296,146,149,295
2025,01,JAN,2025-01-02,LEAM,Almeria,Spain,6,6,12,,,
2025,01,JAN,2025-01-02,LEAS,Asturias,Spain,19,19,38,,,
2025,01,JAN,2025-01-02,LEBB,Bilbao,Spain,58,59,117,58,59,117
2025,01,JAN,2025-01-02,LEBL,Barcelona,Spain,476,471,947,476,466,942
2025,01,JAN,2025-01-02,LEBZ,Badajoz,Spain,6,6,12,,,
2025,01,JAN,2025-01-02,LECO,La Coruna,Spain,14,14,28,,,
2025,01,JAN,2025-01-02,LECU,Madrid - Cuatro Viento,Spain,2,2,4,,,
2025,01,JAN,2025-01-02,LEGE,Gerona,Spain,12,18,30,,,
2025,01,JAN,2025-01-02,LEGR,Granada,Spain,12,12,24,,,
2025,01,JAN,2025-01-02,LEGT,Madrid - Getafe,Spain,1,1,2,,,
2025,01,JAN,2025-01-02,LEIB,Ibiza,Spain,55,49,104,54,48,102
2025,01,JAN,2025-01-02,LEJR,Jerez De La Frontera,Spain,11,9,20,,,
2025,01,JAN,2025-01-02,LELL,Sabadell,Spain,6,2,8,,,
2025,01,JAN,2025-01-02,LELN,Leon,Spain,0,0,0,,,
2025,01,JAN,2025-01-02,LEMD,Madrid - Barajas,Spain,591,584,1175,558,574,1132
2025,01,JAN,2025-01-02,LEMG,Málaga,Spain,224,222,446,218,221,439
2025,01,JAN,2025-01-02,LEMH,Mahon,Spain,24,24,48,,,
2025,01,JAN,2025-01-02,LEMI,Región de Murcia International Airport,Spain,5,6,11,,,
2025,01,JAN,2025-01-02,LEMO,Seville - Moron,Spain,5,5,10,,,
2025,01,JAN,2025-01-02,LEPA,Palma de Mallorca,Spain,177,172,349,174,169,343
2025,01,JAN,2025-01-02,LEPP,Noain Pamplona,Spain,4,4,8,,,
2025,01,JAN,2025-01-02,LERS,Reus,Spain,1,1,2,,,
2025,01,JAN,2025-01-02,LERT,Rota,Spain,2,2,4,,,
2025,01,JAN,2025-01-02,LESB,Son Bonet,Spain,3,2,5,,,
2025,01,JAN,2025-01-02,LESO,San Sebastian,Spain,9,9,18,,,
2025,01,JAN,2025-01-02,LEST,Santiago,Spain,31,30,61,,,
2025,01,JAN,2025-01-02,LETO,Madrid - Torrejon,Spain,6,4,10,,,
2025,01,JAN,2025-01-02,LEVC,Valencia,Spain,116,115,231,111,108,219
2025,01,JAN,2025-01-02,LEVD,Valladolid,Spain,4,4,8,,,
2025,01,JAN,2025-01-02,LEVT,Vitoria,Spain,19,16,35,,,
2025,01,JAN,2025-01-02,LEVX,Vigo,Spain,13,14,27,,,
2025,01,JAN,2025-01-02,LEXJ,Santander,Spain,8,8,16,,,
2025,01,JAN,2025-01-02,LEZG,Zaragoza,Spain,9,10,19,,,
2025,01,JAN,2025-01-02,LEZL,Sevilla,Spain,108,106,214,107,105,212
2025,01,JAN,2025-01-02,ESGG,Göteborg,Sweden,58,57,115,58,56,114
2025,01,JAN,2025-01-02,ESSA,Stockholm - Arlanda,Sweden,238,238,476,236,238,474
2025,01,JAN,2025-01-02,ESSB,Stockholm - Bromma,Sweden,3,4,7,,,
2025,01,JAN,2025-01-02,LSGG,Geneva,Switzerland,242,238,480,243,236,479
2025,01,JAN,2025-01-02,LSGS,Sion,Switzerland,23,22,45,,,
2025,01,JAN,2025-01-02,LSZH,Zürich,Switzerland,329,331,660,329,330,659
2025,01,JAN,2025-01-02,LTAC,Ankara - Esenboğa,Türkiye,119,121,240,,,
2025,01,JAN,2025-01-02,LTAI,Antalya,Türkiye,170,159,329,,,
2025,01,JAN,2025-01-02,LTBA,Istanbul Atatürk,Türkiye,16,24,40,,,
2025,01,JAN,2025-01-02,LTBJ,Izmir - Adnan Menderes,Türkiye,93,90,183,,,
2025,01,JAN,2025-01-02,LTFJ,Istanbul Sabiha Gökçen,Türkiye,344,341,685,,,
2025,01,JAN,2025-01-02,LTFM,Istanbul,Türkiye,699,690,1389,707,698,1405
2025,01,JAN,2025-01-02,EGAA,Belfast - Aldergrove,United Kingdom,74,66,140,,,
2025,01,JAN,2025-01-02,EGAC,Belfast - City Airport,United Kingdom,43,42,85,,,
2025,01,JAN,2025-01-02,EGAE,Londonderry - Eglinton,United Kingdom,7,7,14,,,
2025,01,JAN,2025-01-02,EGBB,Birmingham,United Kingdom,116,117,233,116,115,231
2025,01,JAN,2025-01-02,EGCC,Manchester,United Kingdom,259,253,512,,,
2025,01,JAN,2025-01-02,EGGD,Bristol,United Kingdom,85,86,171,86,87,173
2025,01,JAN,2025-01-02,EGGW,London - Luton,United Kingdom,162,173,335,160,173,333
2025,01,JAN,2025-01-02,EGHI,Southampton,United Kingdom,21,22,43,,,
2025,01,JAN,2025-01-02,EGKB,Biggin Hill,United Kingdom,21,33,54,,,
2025,01,JAN,2025-01-02,EGKK,London - Gatwick,United Kingdom,362,351,713,362,351,713
2025,01,JAN,2025-01-02,EGLC,London - City,United Kingdom,60,62,122,60,62,122
2025,01,JAN,2025-01-02,EGLF,Farnborough,United Kingdom,28,36,64,,,
2025,01,JAN,2025-01-02,EGLL,London - Heathrow,United Kingdom,657,656,1313,654,652,1306
2025,01,JAN,2025-01-02,EGNT,Newcastle,United Kingdom,45,43,88,45,43,88
2025,01,JAN,2025-01-02,EGNX,East Midlands,United Kingdom,62,51,113,,,
2025,01,JAN,2025-01-02,EGPD,Aberdeen,United Kingdom,36,37,73,37,38,75
2025,01,JAN,2025-01-02,EGPF,Glasgow,United Kingdom,83,83,166,88,88,176
2025,01,JAN,2025-01-02,EGPH,Edinburgh,United Kingdom,158,156,314,158,156,314
2025,01,JAN,2025-01-02,EGSS,London - Stansted,United Kingdom,271,263,534,271,262,533
2025,01,JAN,2025-01-03,LATI,Tirana,Albania,91,90,181,,,
2025,01,JAN,2025-01-03,UDYZ,Yerevan,Armenia,58,58,116,,,
2025,01,JAN,2025-01-03,LOWG,Graz,Austria,14,15,29,,,
2025,01,JAN,2025-01-03,LOWI,Innsbruck,Austria,31,30,61,,,
2025,01,JAN,2025-01-03,LOWK,Klagenfurt,Austria,8,6,14,,,
2025,01,JAN,2025-01-03,LOWL,Linz,Austria,10,10,20,,,
2025,01,JAN,2025-01-03,LOWS,Salzburg,Austria,38,36,74,,,
2025,01,JAN,2025-01-03,LOWW,Vienna,Austria,335,336,671,335,336,671
2025,01,JAN,2025-01-03,EBAW,Antwerp,Belgium,9,9,18,,,
2025,01,JAN,2025-01-03,EBBR,Brussels,Belgium,262,255,517,263,258,521
2025,01,JAN,2025-01-03,EBCI,Charleroi,Belgium,104,106,210,104,105,209
2025,01,JAN,2025-01-03,EBLG,Liège,Belgium,38,33,71,,,
2025,01,JAN,2025-01-03,EBOS,Ostend-Bruges,Belgium,8,8,16,,,
2025,01,JAN,2025-01-03,LQSA,Sarajevo,Bosnia and Herzegovina,23,22,45,,,
2025,01,JAN,2025-01-03,LBSF,Sofia,Bulgaria,95,99,194,95,99,194
2025,01,JAN,2025-01-03,LDZA,Zagreb,Croatia,71,71,142,71,71,142
2025,01,JAN,2025-01-03,LCLK,Larnaca,Cyprus,85,87,172,,,
2025,01,JAN,2025-01-03,LCPH,Paphos,Cyprus,22,21,43,,,
2025,01,JAN,2025-01-03,LKMT,Ostrava,Czech Republic,7,7,14,,,
2025,01,JAN,2025-01-03,LKPR,Prague,Czech Republic,190,187,377,185,187,372
2025,01,JAN,2025-01-03,LKTB,Brno-Tuřany,Czech Republic,4,5,9,,,
2025,01,JAN,2025-01-03,EKCH,Copenhagen - Kastrup,Denmark,313,317,630,310,317,627
2025,01,JAN,2025-01-03,EETN,Tallinn,Estonia,46,42,88,46,42,88
2025,01,JAN,2025-01-03,EETU,Tartu,Estonia,1,1,2,,,
2025,01,JAN,2025-01-03,EFHK,Helsinki - Vantaa,Finland,197,199,396,196,199,395
2025,01,JAN,2025-01-03,LFAQ,Albert-Bray,France,0,0,0,,,
2025,01,JAN,2025-01-03,LFBD,Bordeaux-Mérignac,France,68,65,133,,,
2025,01,JAN,2025-01-03,LFBE,Bergerac-Roumanière,France,4,4,8,,,
2025,01,JAN,2025-01-03,LFBH,La Rochelle-Ile de Ré,France,3,3,6,,,
2025,01,JAN,2025-01-03,LFBI,Poitiers-Biard,France,1,1,2,,,
2025,01,JAN,2025-01-03,LFBL,Limoges-Bellegarde,France,6,5,11,,,
2025,01,JAN,2025-01-03,LFBO,Toulouse-Blagnac,France,98,99,197,91,94,185
2025,01,JAN,2025-01-03,LFBP,Pau-Pyrénées,France,10,8,18,,,
2025,01,JAN,2025-01-03,LFBT,Tarbes-Lourdes Pyrénées,France,5,5,10,,,
2025,01,JAN,2025-01-03,LFBZ,Biarritz-Bayonne-Anglet,France,12,13,25,,,
2025,01,JAN,2025-01-03,LFCR,Rodez-Marcillac,France,3,4,7,,,
2025,01,JAN,2025-01-03,LFGJ,Dôle-Tavaux,France,5,6,11,,,
2025,01,JAN,2025-01-03,LFJL,Metz-Nancy-Lorraine,France,1,3,4,,,
2025,01,JAN,2025-01-03,LFKB,Bastia-Poretta,France,19,19,38,,,
2025,01,JAN,2025-01-03,LFKC,Calvi-Sainte-Catherine,France,4,3,7,,,
2025,01,JAN,2025-01-03,LFKF,Figari-Sud Corse,France,8,7,15,,,
2025,01,JAN,2025-01-03,LFKJ,Ajaccio-Napoléon-Bonaparte,France,20,21,41,,,
2025,01,JAN,2025-01-03,LFLB,Chambéry-Aix-les-Bains,France,37,38,75,,,
2025,01,JAN,2025-01-03,LFLC,Clermont-Ferrand-Auvergne,France,8,7,15,,,
2025,01,JAN,2025-01-03,LFLL,Lyon-Saint-Exupéry,France,120,124,244,120,124,244
2025,01,JAN,2025-01-03,LFLP,Annecy-Meythet,France,4,8,12,,,
